comment_id,video_id,video_title,video_url,video_author,nickname,user_id,ip_location,create_time,year,like_count,sub_comment_count,impact_score,sentiment,sentiment_score,level1_category,level2_category,primary_level1,primary_level2,related_spots,primary_spot,content
261659729105,114483863297990,避雷贵州？,https://www.bilibili.com/video/av114483863297990,東***n,一***猫,,未知,2025-05-12 10:26,2025,10,11,7.08,强力种草/惊艳好评,1.0,安全防范与避坑预警,黔灵山猕猴抓咬与抢食抢包,安全防范与避坑预警,黔灵山猕猴抓咬与抢食抢包,贵阳市区/黔灵山,贵阳市区/黔灵山,贵阳吃的东西很多，玩的东西不多，不过黔灵山的猴子挺好玩的
261591934705,114483863297990,避雷贵州？,https://www.bilibili.com/video/av114483863297990,東***n,爱***叔,,未知,2025-05-11 13:04,2025,10,1,5.29,避坑预警/痛点吐槽,-1.0,景区运营与排队管理,核心项目超长排队与拥堵,景区运营与排队管理,核心项目超长排队与拥堵,遵义红色胜地/赤水,遵义红色胜地/赤水,我是遵义的，建议来贵州玩，别去景区，没意义。找个本地人就好了。
313956155312,117105806544029,为什么贵州的旅游的宣传效果较为一般？,https://www.bilibili.com/video/av117105806544029,铁***豆,古***尔,,未知,2026-08-17 10:47,2026,402,19,12.99,避坑预警/痛点吐槽,-1.0,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,贵州全域/综合,贵州全域/综合,本来想进来反驳外加骂几句的，结果看完我无语了。我能反驳啥？[笑哭][笑哭][笑哭]
314124616848,117105806544029,为什么贵州的旅游的宣传效果较为一般？,https://www.bilibili.com/video/av117105806544029,铁***豆,s***n,,未知,2026-08-18 15:09,2026,73,5,9.25,避坑预警/痛点吐槽,-1.0,餐饮美食与特色体验 | 商业化程度与民俗真实感,餐饮价格与隐形消费 | 千户苗寨商业化过度/同质化,餐饮美食与特色体验,餐饮价格与隐形消费,贵州全域/综合,贵州全域/综合,我去过国内20多个省，贵州的旅游做的真的是差，在我这里排倒数第一。同质化、商业化这些就不说了，宰客式的旅游模式让人体验太不好了，白瞎了贵州的好山好水。贵州文旅任重道远。
313983508944,117105806544029,为什么贵州的旅游的宣传效果较为一般？,https://www.bilibili.com/video/av117105806544029,铁***豆,小***军,,未知,2026-08-17 14:30,2026,178,11,11.27,避坑预警/痛点吐槽,-1.0,自然风光与气候避暑,夏季清凉避暑体验,自然风光与气候避暑,夏季清凉避暑体验,贵州全域/综合,贵州全域/综合,我今年暑假本来打算去贵州避暑旅居的，先租了个房，钱都付了，过了阵房东说他要长租了，不给我了。然后我在平台上找民宿，过阵子一看，房源下架了，问房东，说你退钱另找吧，我在🍠发避雷帖，贵州IP说钱不是退你了么又没坑你钱。我服了，这地方我是不会去了，信用都当放屁的
311380889489,117105806544029,为什么贵州的旅游的宣传效果较为一般？,https://www.bilibili.com/video/av117105806544029,铁***豆,山*,,未知,2026-08-23 07:55,2026,17,0,5.34,强力种草/惊艳好评,3.0,景区运营与排队管理,大门外移与强制观光车 | 核心项目超长排队与拥堵,景区运营与排队管理,大门外移与强制观光车,贵州全域/综合,贵州全域/综合,关于停车的问题，作为本地人告诉你们。贵州本来就是山区路窄，好玩好看的地方大家都爱去，以前没限制的时候，到处堵车，排队都要几个小时，有些人一去就停到晚上，还有很多外地人直接房车露营个把月，把位置直接霸占，后面来玩的人直接车都找不到地方停，或者沿着路继续往下停老远。能够有地方规范停车已经很好了，不然你可能连车都没位置停。摆渡车虽然我也不喜欢，但是全国各地哪里没有摆渡车？既然都是这样，就不要只拿贵州说事，这也不是贵州独创
314149960288,117105806544029,为什么贵州的旅游的宣传效果较为一般？,https://www.bilibili.com/video/av117105806544029,铁***豆,n***2,,未知,2026-08-18 18:42,2026,31,4,7.81,客观探讨/咨询互动,0.0,景区运营与排队管理 | 商业化程度与民俗真实感,核心项目超长排队与拥堵 | 原生态村寨与民俗好评,景区运营与排队管理,核心项目超长排队与拥堵,贵州全域/综合,贵州全域/综合,刚回来，说真的，假期的情况下，全国都一样，人挤人是避免不了的，谈不上任何体验，并且贵州是真的“贵”！酒店价格翻个几倍，700多的汉庭你敢信？说实话，贵州文旅的作为配不上贵州人民的淳朴热情！
313952930608,117105806544029,为什么贵州的旅游的宣传效果较为一般？,https://www.bilibili.com/video/av117105806544029,铁***豆,蔻***提,,未知,2026-08-17 10:17,2026,202,20,12.01,客观探讨/咨询互动,0.0,景区运营与排队管理,大门外移与强制观光车,景区运营与排队管理,大门外移与强制观光车,贵州全域/综合,贵州全域/综合,全国很多景区都这样了 去年去西北某景点换摆渡车都换了三回
314266938304,117105806544029,为什么贵州的旅游的宣传效果较为一般？,https://www.bilibili.com/video/av117105806544029,铁***豆,达***帜,,未知,2026-08-19 15:52,2026,20,1,6.26,客观探讨/咨询互动,0.0,自然风光与气候避暑 | 交通自驾与行程路况,瀑布水景视觉震撼 | 山路弯道与自驾难度,自然风光与气候避暑,瀑布水景视觉震撼,黄果树瀑布,黄果树瀑布,去贵州办事，抽一天空闲，看个黄果树，他给旁边三个瀑布一块打包了，妈的，三个瀑布啊，不看吧门票都强制打包买了，看吧你当我这两条腿是316不锈钢的么？那天走了快三万步山路，山路啊！吃的挺好，玩景点还是不太适合我。
313943474880,117105806544029,为什么贵州的旅游的宣传效果较为一般？,https://www.bilibili.com/video/av117105806544029,铁***豆,D***e,,未知,2026-08-17 08:30,2026,72,5,9.23,客观探讨/咨询互动,0.0,餐饮美食与特色体验,特色小吃与夜市文化,餐饮美食与特色体验,特色小吃与夜市文化,贵阳市区/黔灵山,贵阳市区/黔灵山,贵阳给我留下的最深的印象 停车30块 进就30块[吃瓜]
310713156657,117105806544029,为什么贵州的旅游的宣传效果较为一般？,https://www.bilibili.com/video/av117105806544029,铁***豆,风***1,,未知,2026-08-18 10:16,2026,32,5,8.04,客观探讨/咨询互动,0.0,餐饮美食与特色体验,特色小吃与夜市文化,餐饮美食与特色体验,特色小吃与夜市文化,西江千户苗寨,西江千户苗寨,这就没想过，如果可以开私家车到，就贵州这地理条件在景区哪来的地方修这么大的停车场？这人流量一大，他敢就去，我保证一个星期出不来，那千户苗寨本地人的车都不能开进去，在景区外，沿这山沟沟修了多个停车场，每个停车场都不大，就停几十辆车，本地人都停不下来，都开车去，停哪里？本来就是山区，[吃瓜]
310606897681,117105806544029,为什么贵州的旅游的宣传效果较为一般？,https://www.bilibili.com/video/av117105806544029,铁***豆,一***治,,未知,2026-08-17 13:56,2026,32,0,6.24,避坑预警/痛点吐槽,-1.0,交通自驾与行程路况,山路弯道与自驾难度,交通自驾与行程路况,山路弯道与自驾难度,贵州全域/综合,贵州全域/综合,其实一部分原因是保护生态 毕竟神人比较多 比如 只要能开车进去 有些人包括不限于 在景区里露营 烧烤 乱丢垃圾 等 另一部分原因就是增收咯 毕竟 离远了 你也不能睡车里了
310611862897,117105806544029,为什么贵州的旅游的宣传效果较为一般？,https://www.bilibili.com/video/av117105806544029,铁***豆,咕***毛,,未知,2026-08-17 14:39,2026,56,12,9.63,避坑预警/痛点吐槽,-1.0,交通自驾与行程路况 | 景区运营与排队管理 | 住宿价格与酒店民宿,景点分散与长途拉车疲劳 | 大门外移与强制观光车 | 核心项目超长排队与拥堵 | 民宿卫生隔音与硬件体验,交通自驾与行程路况,景点分散与长途拉车疲劳,黄果树瀑布,黄果树瀑布,我不理解，摆渡车这个问题怎么能被吐槽了，日均几万人流量的景区，你想把车开到景区门口，停车场得修多大？修个特大号的停车场，你停最边上，走到景区门口不是也得走个40-50分钟，你最后不还是只能选择个摆渡车摆渡到入口检票[doge]而且贵州的景区大都在山上，你指望他能修个双向六车道有立交桥这样的路帮你通道景区门口吗，根本不现实，那最后的结果不就是你天不亮就开车去，发现堵在路上堵了三四个小时，然后到停车场找半天车位，停上车了发现你停车的车位离景区入口两三公里，然后走过去，逛两三个小时，又走回来，接着堵两三个小时的车离开，一路上的时间全给你花堵车上了[doge]最后最好的解决办法不还是分散在外围停车，集中摆渡，给你运到景区入口，而且黄果树的观光车不是还挺不错的，沿路还能在车上看景观，空调开的也足，旺季也不用你等多久。
313999507808,117105806544029,为什么贵州的旅游的宣传效果较为一般？,https://www.bilibili.com/video/av117105806544029,铁***豆,王***钦,,未知,2026-08-17 16:55,2026,21,0,5.64,客观探讨/咨询互动,0.0,交通自驾与行程路况,山路弯道与自驾难度,交通自驾与行程路况,山路弯道与自驾难度,织金洞,织金洞,"这种东西仁者见仁，智者见智的，把路拦着，只能坐旅游大巴进去，坏处就是你们说的那些，可也有好处，如果不拦着私家车，每个人都开私家车进去，那路得堵成啥样？有一说一，这种景点的路都不会很宽，特别是我们贵州这种山路，如果一堵死，那就是好几个小时的事，我家在织金洞附近几公里的村子里，过年回家都不出门上街的，因为我家那条路都被波及到，堵几个小时是常事儿

    总的来说，这个涉及到利益划分，应该走集体利益统一调配，还是走个体利益，走集体利益的话，容易有蛀虫从中获取利益，形成资本主义"
310575417457,117105806544029,为什么贵州的旅游的宣传效果较为一般？,https://www.bilibili.com/video/av117105806544029,铁***豆,B***驰,,未知,2026-08-17 09:18,2026,16,1,5.94,客观探讨/咨询互动,0.0,景区运营与排队管理,大门外移与强制观光车,景区运营与排队管理,大门外移与强制观光车,贵州全域/综合,贵州全域/综合,全国都一个样，电瓶车摆渡车！
310582447825,117105806544029,为什么贵州的旅游的宣传效果较为一般？,https://www.bilibili.com/video/av117105806544029,铁***豆,史***人,,未知,2026-08-17 10:31,2026,12,3,6.23,客观探讨/咨询互动,0.0,交通自驾与行程路况,山路弯道与自驾难度,交通自驾与行程路况,山路弯道与自驾难度,荔波小七孔,荔波小七孔,荔波的景交车简直让人无法理解线路，比九寨沟的差多了。
310611583025,117105806544029,为什么贵州的旅游的宣传效果较为一般？,https://www.bilibili.com/video/av117105806544029,铁***豆,吴***人,,未知,2026-08-17 14:38,2026,11,0,4.73,客观探讨/咨询互动,0.0,交通自驾与行程路况 | 景区运营与排队管理,山路弯道与自驾难度 | 包车打车与出租车避坑 | 高铁大巴换乘与班次衔接 | 大门外移与强制观光车 | 核心项目超长排队与拥堵,交通自驾与行程路况,山路弯道与自驾难度,黄果树瀑布,黄果树瀑布,我个人前两天到黄果树景区游玩，我个人感觉景区设置的这个观光车还是有意义的，以当地的人流量，如果不使用观光车大客车运送，允许大家把私家车出租车开上来，整个景区的道路会被挤爆的。景区是在山里，不可能山路给你修四车道五车道，车辆一多堵车是必然。虽然花了观光车的钱，但总比大家都堵在路上要好[笑哭]
130420666096,600354821,外地人来贵州旅游，看到遵义市中心模样后，说些真实想法,https://www.bilibili.com/video/av600354821,哲***界,睿***r,,未知,2022-09-17 19:22,2022,134,13,11.0,客观探讨/咨询互动,0.0,消费预算与综合性价比,高性价比与平民消费好评,消费预算与综合性价比,高性价比与平民消费好评,贵阳市区/黔灵山 | 遵义红色胜地/赤水,贵阳市区/黔灵山,"其实，贵州省这地方吧，一直被外省人误解，就算有人了解，也故意的摸黑你，贵州吧这地方以前确实穷，但是也不是没有地方，大哥我吧，年轻时南方，北方去过不少地方，一说你是贵州来的，别人对你的印象都是穷得可怕，你想解释都不知道怎么解释，别人根深谛对你故印象就是穷得穿不上裤子，咱只能给他们说，要不然你去看看？ 
    贵州没你们想像中这么不堪，前两名的贵阳，遵义也是中国百强城市之二，省会贵阳放到世界上哪个国家都算相当牛逼的大城市，在绝大数国永，都可成为一国之都，咱是遵义人，咱遵义不敢说多牛逼，全中国接近300个地市也和贵阳市进了前100强市，贵阳排58名，遵义65名，咱贵州这十来年也进步了很多，其它地州市也在不断发展。"
118347196128,600354821,外地人来贵州旅游，看到遵义市中心模样后，说些真实想法,https://www.bilibili.com/video/av600354821,哲***界,丿***拉,,未知,2022-06-26 18:41,2022,130,2,9.41,客观探讨/咨询互动,0.0,自然风光与气候避暑,夏季清凉避暑体验,自然风光与气候避暑,夏季清凉避暑体验,贵州全域/综合,贵州全域/综合,兄弟  去错地方了， 那边老区了  ，现在不热闹   ，最热闹在苏州路  珠海路，都在汇川区  酒吧，餐饮那边都是最热闹的。
123190109152,600354821,外地人来贵州旅游，看到遵义市中心模样后，说些真实想法,https://www.bilibili.com/video/av600354821,哲***界,卖***x,,未知,2022-07-30 08:51,2022,83,6,9.59,客观探讨/咨询互动,0.0,商业化程度与民俗真实感,民俗表演与人文真实互动,商业化程度与民俗真实感,民俗表演与人文真实互动,贵阳市区/黔灵山 | 遵义红色胜地/赤水,贵阳市区/黔灵山,贵州穷吗？除了遵义贵阳这两个全国百强城市外，其他地方是真的穷，特别是一些少数民族聚居的地方，不过近年随基础设施建设也有些改观。
123503539664,600354821,外地人来贵州旅游，看到遵义市中心模样后，说些真实想法,https://www.bilibili.com/video/av600354821,哲***界,桃***e,,未知,2022-08-01 08:22,2022,46,12,9.34,客观探讨/咨询互动,0.0,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,遵义红色胜地/赤水,遵义红色胜地/赤水,考去遵义了诶，希望遵义能好好发展 可能就是我的第二故乡了叭
214701840304,600354821,外地人来贵州旅游，看到遵义市中心模样后，说些真实想法,https://www.bilibili.com/video/av600354821,哲***界,灰***药,,未知,2024-03-30 23:37,2024,20,2,6.67,客观探讨/咨询互动,0.0,交通自驾与行程路况,包车打车与出租车避坑,交通自驾与行程路况,包车打车与出租车避坑,贵州全域/综合,贵州全域/综合,我们贵州的交通是很好的，我出省后才知道我们家的司机们有多好[星星眼]。我们贵州都是车让人，在外面就差距大了，切身体会
120674347072,600354821,外地人来贵州旅游，看到遵义市中心模样后，说些真实想法,https://www.bilibili.com/video/av600354821,哲***界,勋***境,,未知,2022-07-13 19:02,2022,18,0,5.42,客观探讨/咨询互动,0.0,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,贵州全域/综合,贵州全域/综合,都是老街了，十年前就是那个样，丁字口上面再下去就知道到底咋样了
236564059792,1506486742,英国博主：贵州“落后”到只剩下。。。,https://www.bilibili.com/video/av1506486742,M***思,闲***台,,未知,2024-08-08 23:59,2024,518,56,14.42,避坑预警/痛点吐槽,-1.0,自然风光与气候避暑,喀斯特溶洞地质奇观,自然风光与气候避暑,喀斯特溶洞地质奇观,贵阳市区/黔灵山,贵阳市区/黔灵山,刚去了贵阳，就城市规模来说不算大，只有4条地铁线，不过街道规划的很好，人行道够宽，基本都有大树遮挡，走起来很舒服，气温也舒适，在8月初的睛天仍然觉得白天可以散步。然后是干净整洁，基至比广州，长沙，成都干净，凡是垃圾多的都是游客密集的地方，尤其是贵州省博，暑假这么大的人流量，地板仍然一尘不染，让人叹为观止。
236541012736,1506486742,英国博主：贵州“落后”到只剩下。。。,https://www.bilibili.com/video/av1506486742,M***思,阳***二,,未知,2024-08-08 22:01,2024,476,27,13.58,客观探讨/咨询互动,0.0,自然风光与气候避暑,瀑布水景视觉震撼,自然风光与气候避暑,瀑布水景视觉震撼,贵州全域/综合,贵州全域/综合,贵州处处是美景，天空都是浪漫的色彩，欢迎大家来丸
236546414112,1506486742,英国博主：贵州“落后”到只剩下。。。,https://www.bilibili.com/video/av1506486742,M***思,w***n,,未知,2024-08-08 22:26,2024,392,38,13.62,强力种草/惊艳好评,1.0,消费预算与综合性价比,高性价比与平民消费好评,消费预算与综合性价比,高性价比与平民消费好评,贵阳市区/黔灵山,贵阳市区/黔灵山,八年前去的贵阳，那时候观山湖那片商务区，花果园 时光贵州等等 包括老城区就都非常漂亮了，改变了所谓贵州很穷落后的观念，一点不比我家乡宁波差，至少市区那种高楼大厦的感觉，而且整个城市被大型公园包围，观山湖 百家湖 哈拉湖 花溪等等 贵安新区环境也非常好，房价还非常便宜对比浙江，非常宜居！
236525657248,1506486742,英国博主：贵州“落后”到只剩下。。。,https://www.bilibili.com/video/av1506486742,M***思,面***相,,未知,2024-08-08 20:44,2024,368,11,12.35,客观探讨/咨询互动,0.0,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,贵州全域/综合,贵州全域/综合,这些地方我都去过呀，为啥感觉汉堡王拍下来显得这么高端呢[笑哭]
236539031936,1506486742,英国博主：贵州“落后”到只剩下。。。,https://www.bilibili.com/video/av1506486742,M***思,酱***瓜,,未知,2024-08-08 21:51,2024,204,8,11.18,客观探讨/咨询互动,0.0,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,贵州全域/综合,贵州全域/综合,咱本地老外拍出来的视频确实比免签老外拍的质量高啊哈哈哈
236647735696,1506486742,英国博主：贵州“落后”到只剩下。。。,https://www.bilibili.com/video/av1506486742,M***思,罗***h,,未知,2024-08-09 13:19,2024,197,19,11.93,客观探讨/咨询互动,0.0,交通自驾与行程路况,山路弯道与自驾难度,交通自驾与行程路况,山路弯道与自驾难度,贵州全域/综合,贵州全域/综合,欢迎大家来观山湖汽车公园
236679940704,1506486742,英国博主：贵州“落后”到只剩下。。。,https://www.bilibili.com/video/av1506486742,M***思,草***碧,,未知,2024-08-09 16:34,2024,192,22,12.03,强力种草/惊艳好评,1.0,交通自驾与行程路况,高铁大巴换乘与班次衔接,交通自驾与行程路况,高铁大巴换乘与班次衔接,贵州全域/综合,贵州全域/综合,说贵州落后的肯定是看的经济数据，还有这两年地方债问题。但是去贵州旅游，稍微做点功课，真是人文自然全都有，很适合夏季。贵州有全省免费的数字图书资源，我们江西就没有。经过多年建设，贵州的交通改善了许多，高铁系统早于江西完成建设。当然，贵州也有落后支出，离城区稍微远一点你就能感受到去了乡下。
236524508464,1506486742,英国博主：贵州“落后”到只剩下。。。,https://www.bilibili.com/video/av1506486742,M***思,芯***痕,,未知,2024-08-08 20:37,2024,128,6,10.24,强力种草/惊艳好评,3.0,住宿价格与酒店民宿,景区内住宿 vs 市区中转选择,住宿价格与酒店民宿,景区内住宿 vs 市区中转选择,贵州全域/综合,贵州全域/综合,居住中国十多年的英国小哥，给大家展示真实的贵州，这里空气好，生态环境好，真是个非常宜居的地方。贵州欢迎大家来玩！喜欢的小伙伴别忘记给我点赞、关注和三连啦！
236523073584,1506486742,英国博主：贵州“落后”到只剩下。。。,https://www.bilibili.com/video/av1506486742,M***思,A***o,,未知,2024-08-08 20:31,2024,117,7,10.24,客观探讨/咨询互动,0.0,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,贵州全域/综合,贵州全域/综合,去过[doge]
236522443072,1506486742,英国博主：贵州“落后”到只剩下。。。,https://www.bilibili.com/video/av1506486742,M***思,呆***也,,未知,2024-08-08 20:28,2024,74,11,9.96,客观探讨/咨询互动,0.0,餐饮美食与特色体验,特色小吃与夜市文化,餐饮美食与特色体验,特色小吃与夜市文化,贵州全域/综合,贵州全域/综合,下次可以换一个地方薅，荆楚大地欢迎你[吃瓜]
236526820256,1506486742,英国博主：贵州“落后”到只剩下。。。,https://www.bilibili.com/video/av1506486742,M***思,氺***O,,未知,2024-08-08 20:49,2024,69,14,10.08,客观探讨/咨询互动,0.0,自然风光与气候避暑,夏季清凉避暑体验,自然风光与气候避暑,夏季清凉避暑体验,贵州全域/综合,贵州全域/综合,避暑真的爽，上月我父母才去玩，我这39那才29，羡慕了
236693345088,1506486742,英国博主：贵州“落后”到只剩下。。。,https://www.bilibili.com/video/av1506486742,M***思,r***波,,未知,2024-08-09 17:48,2024,62,1,7.91,客观探讨/咨询互动,0.0,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,贵州全域/综合,贵州全域/综合,打个卡哈哈哈[doge]
236643995504,1506486742,英国博主：贵州“落后”到只剩下。。。,https://www.bilibili.com/video/av1506486742,M***思,这***州,,未知,2024-08-09 13:00,2024,57,6,9.04,客观探讨/咨询互动,0.0,消费预算与综合性价比,高性价比与平民消费好评,消费预算与综合性价比,高性价比与平民消费好评,贵州全域/综合,贵州全域/综合,"欢迎大家来贵州玩哦
这里也就25°而已[脱单doge]"
236744728080,1506486742,英国博主：贵州“落后”到只剩下。。。,https://www.bilibili.com/video/av1506486742,M***思,不***帝,,未知,2024-08-09 22:01,2024,50,9,9.2,客观探讨/咨询互动,0.0,自然风光与气候避暑,瀑布水景视觉震撼,自然风光与气候避暑,瀑布水景视觉震撼,贵州全域/综合,贵州全域/综合,我们天真的很蓝
236553343168,1506486742,英国博主：贵州“落后”到只剩下。。。,https://www.bilibili.com/video/av1506486742,M***思,蒙***a,,未知,2024-08-08 23:01,2024,47,5,8.6,客观探讨/咨询互动,0.0,交通自驾与行程路况,山路弯道与自驾难度,交通自驾与行程路况,山路弯道与自驾难度,贵州全域/综合,贵州全域/综合,上年5月到8月在贵州工作，晚上睡觉都不用开风扇，而且还要盖被子[doge]青云街附近
236525934640,1506486742,英国博主：贵州“落后”到只剩下。。。,https://www.bilibili.com/video/av1506486742,M***思,大***鬼,,未知,2024-08-08 20:45,2024,38,10,8.89,客观探讨/咨询互动,0.0,消费预算与综合性价比,高性价比与平民消费好评,消费预算与综合性价比,高性价比与平民消费好评,贵州全域/综合,贵州全域/综合,看的我也想去贵州
236597591264,1506486742,英国博主：贵州“落后”到只剩下。。。,https://www.bilibili.com/video/av1506486742,M***思,名***师,,未知,2024-08-09 08:04,2024,36,8,8.61,客观探讨/咨询互动,0.0,自然风光与气候避暑,瀑布水景视觉震撼,自然风光与气候避暑,瀑布水景视觉震撼,贵州全域/综合,贵州全域/综合,我才从贵州回来，天真的很美
237122568864,1506486742,英国博主：贵州“落后”到只剩下。。。,https://www.bilibili.com/video/av1506486742,M***思,不***人,,未知,2024-08-11 20:16,2024,27,11,8.48,客观探讨/咨询互动,0.0,餐饮美食与特色体验,特色小吃与夜市文化,餐饮美食与特色体验,特色小吃与夜市文化,遵义红色胜地/赤水 | 六盘水凉都/乌蒙大草原,遵义红色胜地/赤水,那些说贵州凉快的，下次请把“西部”带上，或者贵州六盘水，懂？贵州西部，别问为什么，本人在遵义，快热成狗了[辣眼睛]
236544207024,1506486742,英国博主：贵州“落后”到只剩下。。。,https://www.bilibili.com/video/av1506486742,M***思,帅***i,,未知,2024-08-08 22:16,2024,26,8,8.14,客观探讨/咨询互动,0.0,消费预算与综合性价比,高性价比与平民消费好评,消费预算与综合性价比,高性价比与平民消费好评,贵阳市区/黔灵山,贵阳市区/黔灵山,可惜没听到那句“我们现在在的地方是中国最穷的省份的省会，贵阳” [妙啊]
236862601280,1506486742,英国博主：贵州“落后”到只剩下。。。,https://www.bilibili.com/video/av1506486742,M***思,翌***芊,,未知,2024-08-10 14:34,2024,25,6,7.83,客观探讨/咨询互动,0.0,消费预算与综合性价比,高性价比与平民消费好评,消费预算与综合性价比,高性价比与平民消费好评,贵州全域/综合,贵州全域/综合,欢迎大家来贵州玩[大笑]
236524472016,1506486742,英国博主：贵州“落后”到只剩下。。。,https://www.bilibili.com/video/av1506486742,M***思,我***海,,未知,2024-08-08 20:38,2024,21,0,5.64,强力种草/惊艳好评,1.0,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,贵州全域/综合,贵州全域/综合,"高质量视频。
赞。"
236905635408,1506486742,英国博主：贵州“落后”到只剩下。。。,https://www.bilibili.com/video/av1506486742,M***思,账***销,,未知,2024-08-10 18:43,2024,17,4,6.94,客观探讨/咨询互动,0.0,自然风光与气候避暑 | 住宿价格与酒店民宿,夏季清凉避暑体验 | 民宿卫生隔音与硬件体验,自然风光与气候避暑,夏季清凉避暑体验,贵阳市区/黔灵山,贵阳市区/黔灵山,贵阳去过好几次了，是我之前没想过的美丽宜居和繁华，安顺甚至夏天都不用开空调
237127460672,1506486742,英国博主：贵州“落后”到只剩下。。。,https://www.bilibili.com/video/av1506486742,M***思,账***销,,未知,2024-08-11 20:41,2024,16,1,5.94,强力种草/惊艳好评,1.0,自然风光与气候避暑,瀑布水景视觉震撼,自然风光与气候避暑,瀑布水景视觉震撼,贵州全域/综合,贵州全域/综合,安顺21℃的天气真是太舒服了，广东人表示还想来，西秀区很现代化
236564394768,1506486742,英国博主：贵州“落后”到只剩下。。。,https://www.bilibili.com/video/av1506486742,M***思,妮***妮,,未知,2024-08-09 00:01,2024,16,3,6.64,客观探讨/咨询互动,0.0,交通自驾与行程路况,山路弯道与自驾难度,交通自驾与行程路况,山路弯道与自驾难度,贵州全域/综合,贵州全域/综合,通源观山湖汽车公园，去年我来这里试驾gr86也是这个教练
236547050560,1506486742,英国博主：贵州“落后”到只剩下。。。,https://www.bilibili.com/video/av1506486742,M***思,c***1,,未知,2024-08-08 22:29,2024,16,0,5.25,客观探讨/咨询互动,0.0,消费预算与综合性价比,高性价比与平民消费好评,消费预算与综合性价比,高性价比与平民消费好评,贵州全域/综合,贵州全域/综合,@贵州文旅 打钱 [doge] @贵州共青团 团团你们家女婿
236557834448,1506486742,英国博主：贵州“落后”到只剩下。。。,https://www.bilibili.com/video/av1506486742,M***思,偶***得,,未知,2024-08-08 23:25,2024,14,0,5.06,客观探讨/咨询互动,0.0,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,贵州全域/综合,贵州全域/综合,没有听到那句one of the most ......看视频都不香了
236550526256,1506486742,英国博主：贵州“落后”到只剩下。。。,https://www.bilibili.com/video/av1506486742,M***思,坂***d,,未知,2024-08-08 22:47,2024,14,0,5.06,客观探讨/咨询互动,0.0,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,贵州全域/综合,贵州全域/综合,终于更新最穷省份了
237180907696,1506486742,英国博主：贵州“落后”到只剩下。。。,https://www.bilibili.com/video/av1506486742,M***思,T***4,,未知,2024-08-12 01:48,2024,11,5,6.52,客观探讨/咨询互动,0.0,消费预算与综合性价比,高性价比与平民消费好评,消费预算与综合性价比,高性价比与平民消费好评,贵阳市区/黔灵山,贵阳市区/黔灵山,贵阳富人区确实不穷，穷的只是一部分贫困县，当然现在脱贫了也沾不上“穷”字了
237020125152,1506486742,英国博主：贵州“落后”到只剩下。。。,https://www.bilibili.com/video/av1506486742,M***思,远***X,,未知,2024-08-11 10:26,2024,11,1,5.42,客观探讨/咨询互动,0.0,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,贵州全域/综合,贵州全域/综合,看到中西部发展这么快我感到欣慰，由衷祝福他们发展越来越好[爱心]
252766465633,113883171786556,接受不了这些，千万不要去贵州旅游。#贵州旅游景点 #贵州旅游攻略 #贵州旅游景点必玩的地方 #贵州少数民族风情 #贵州旅游须知,https://www.bilibili.com/video/av113883171786556,中***官,无***人,,未知,2025-01-25 06:24,2025,14,3,6.45,客观探讨/咨询互动,0.0,自然风光与气候避暑,瀑布水景视觉震撼,自然风光与气候避暑,瀑布水景视觉震撼,贵阳市区/黔灵山,贵阳市区/黔灵山,我家这边夏天都要盖被子[笑哭]，贵阳夏天真的特别凉快
